id;access;bicycle;crossing;foot;footway;highway;horse;junction;lanes;lit;maxspeed;name;oneway;service;surface
735;-;-;-;-;-;tertiary;-;-;-;-;-;Rua Samambaia;-;-;-
736;-;-;-;-;-;tertiary;-;-;-;-;-;Rua Samambaia;-;-;-
737;-;-;-;-;-;tertiary;-;-;-;-;-;Rua Samambaia;-;-;-
738;-;-;-;-;-;tertiary;-;-;-;-;-;Rua Samambaia;-;-;-
739;-;-;-;-;-;tertiary;-;-;-;-;-;Rua Samambaia;-;-;-
740;-;-;-;-;-;tertiary;-;-;-;-;-;Rua Samambaia;yes;-;-
741;-;-;-;-;-;tertiary;-;-;-;-;-;Rua Samambaia;yes;-;-
742;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
743;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
744;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
745;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
746;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
747;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
748;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
749;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
750;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
751;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
752;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
753;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
754;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
755;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
756;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
757;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
758;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
759;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
760;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
761;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
762;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
763;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
764;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
765;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
766;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
767;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
768;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
769;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
770;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
771;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
772;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
773;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
774;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
775;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;unpaved
776;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
777;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
778;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
779;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
780;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
781;-;-;-;-;-;tertiary;-;-;-;-;-;Rua do Bosque;-;-;-
782;-;-;-;-;-;tertiary;-;-;-;-;-;Rua do Bosque;-;-;-
783;-;-;-;-;-;tertiary;-;-;-;-;-;Rua do Bosque;-;-;-
784;-;-;-;-;-;tertiary;-;-;-;-;-;-;yes;-;-
785;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
786;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
787;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
788;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
789;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
790;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
791;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
792;-;-;zebra;-;crossing;footway;-;-;-;-;-;-;-;-;-
793;-;-;zebra;-;crossing;footway;-;-;-;-;-;-;-;-;-
794;-;-;zebra;-;crossing;footway;-;-;-;-;-;-;-;-;-
795;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
796;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
797;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
798;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
799;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
800;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
801;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
802;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
803;-;-;-;-;-;service;-;-;-;-;-;-;-;parking_aisle;-
804;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
805;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
806;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
807;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
808;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
809;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
810;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
811;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
812;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
813;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
814;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
815;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
816;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
817;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
818;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
819;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
820;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
821;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
822;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
823;-;-;-;-;-;footway;-;-;-;-;-;-;-;-;-
824;-;-;-;-;-;footway;-;-;-;-;-;-;-;-;-
825;-;-;-;-;-;footway;-;-;-;-;-;-;-;-;-
826;-;-;-;-;-;footway;-;-;-;-;-;-;-;-;-
827;-;-;-;-;-;footway;-;-;-;-;-;-;-;-;-
828;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
829;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
830;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
831;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
832;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
833;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
834;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
835;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
836;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
837;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
838;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
839;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
840;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
841;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
842;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
843;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
844;-;-;zebra;-;crossing;footway;-;-;-;-;-;-;-;-;-
845;-;-;zebra;-;crossing;footway;-;-;-;-;-;-;-;-;-
846;-;-;zebra;-;crossing;footway;-;-;-;-;-;-;-;-;-
847;-;-;-;-;-;unclassified;-;-;-;-;-;-;-;-;-
848;-;-;-;-;-;unclassified;-;-;-;-;-;-;-;-;-
849;-;-;-;-;-;unclassified;-;-;-;-;-;-;-;-;-
850;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
851;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
852;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
853;-;-;-;-;-;primary;-;-;-;-;-;Avenida Nerópolis;yes;-;paved
854;-;-;-;-;-;primary;-;-;-;-;-;Avenida Nerópolis;yes;-;paved
855;-;-;-;-;-;primary;-;-;-;-;-;Avenida Nerópolis;yes;-;paved
856;-;-;-;-;-;primary;-;-;-;-;-;Avenida Nerópolis;yes;-;paved
857;-;-;-;-;-;tertiary;-;-;-;-;-;-;yes;-;-
858;-;-;-;-;-;tertiary;-;-;-;-;-;Rua R-2;yes;-;-
859;-;-;-;-;-;residential;-;-;-;-;-;-;yes;-;-
860;-;-;-;-;-;primary;-;-;-;-;-;Avenida Nerópolis;-;-;-
861;-;-;-;-;-;primary;-;-;-;-;-;Avenida Nerópolis;-;-;paved
862;-;-;-;-;-;tertiary;-;-;-;-;-;Rua R-2;no;-;-
863;-;-;-;-;-;tertiary;-;-;-;-;-;Rua R-2;no;-;-
864;-;-;-;-;-;tertiary;-;-;-;-;-;Rua R-2;no;-;-
865;-;-;-;-;-;tertiary;-;-;-;-;-;Rua R-2;no;-;-
866;-;-;-;-;-;tertiary;-;-;-;-;-;Rua R-2;no;-;-
867;-;-;-;-;-;tertiary;-;-;-;-;-;Rua R-2;no;-;-
868;-;-;-;-;-;residential;-;-;-;-;-;-;-;-;-
869;-;-;-;-;-;residential;-;-;-;-;-;-;yes;-;-
870;-;-;-;-;-;residential;-;-;-;-;-;-;-;-;-
871;-;-;-;-;-;residential;-;-;-;-;-;-;-;-;-
872;-;-;-;-;-;residential;-;-;-;-;-;-;-;-;-
873;-;-;-;-;-;residential;-;-;-;-;-;-;-;-;-
874;-;-;-;-;-;residential;-;-;-;-;-;-;yes;-;-
875;-;-;-;-;-;primary;-;-;-;-;-;Avenida Nerópolis;yes;-;paved
876;-;-;-;-;-;primary;-;-;-;-;-;Avenida Nerópolis;yes;-;paved
877;-;-;-;-;-;primary;-;-;-;-;-;Avenida Nerópolis;yes;-;paved
878;-;-;-;-;-;primary;-;-;-;-;-;Avenida Nerópolis;yes;-;paved
879;-;-;-;-;-;tertiary;-;-;-;-;-;Rua R-2;yes;-;-
880;-;-;-;-;-;residential;-;-;-;-;-;-;yes;-;-
881;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;concrete
882;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;concrete
883;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;concrete
884;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
885;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
886;-;-;-;-;-;service;-;-;-;-;-;-;-;-;-
887;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
888;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
889;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
890;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
891;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
892;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;unpaved
893;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;unpaved
894;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;unpaved
895;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;unpaved
896;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;paved
897;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;paved
898;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;paved
899;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
900;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
901;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
902;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
903;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
904;-;-;zebra;-;crossing;footway;-;-;-;-;-;-;-;-;-
905;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
906;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;asphalt
907;-;-;-;-;-;secondary_link;-;-;-;-;-;-;yes;-;-
908;-;-;-;-;-;secondary_link;-;-;-;-;-;-;yes;-;-
909;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;asphalt
910;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;asphalt
911;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
912;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
913;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
914;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
915;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
916;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
917;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
918;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
919;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
920;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
921;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
922;-;-;-;-;sidewalk;footway;-;-;-;-;-;-;-;-;-
923;-;-;-;-;-;corridor;-;-;-;-;-;-;-;-;-
